GROUP1,0,0,1,1,2,3,3,3,4,8,8,12,12,16
GROUP2,17,25,4,5,12,8,12,6,5,12,6,16,6,6
,,,,,,,,,,,,,,
APOE4_BIN_PVALUE,0.00085,0.00485,0.00029,0.36413,0.4712,0.0139,0.26715,0.1413,0.62559,0.93706,0.56281,0.80701,0.81636,0.35816
Age@AV45_PVALUE,0.49107,0.19207,0.40241,0.18704,0.81857,0.28663,0.51016,0.18183,0.29635,0.24372,0.87283,0.2342,0.06154,0.70956
Gender_PVALUE,0.50215,0.30809,0.5671,0.60275,0.8589,1.0,0.70339,0.93329,0.49412,0.69901,0.92717,0.44082,0.66947,0.00552
Handedness_PVALUE,0.32954,0.41816,0.78042,0.54767,0.57432,0.73821,0.49343,0.64584,0.52643,0.56852,0.79251,0.62067,0.50283,0.77788
UW_MEM_BL_3months_PVALUE,0.03999,0.29442,0.72574,0.77626,0.31388,0.01819,0.47333,0.40073,0.90261,0.48043,0.10027,0.73713,0.80088,0.25074
UW_MEM_slope_PVALUE,0.92353,0.73416,0.65754,0.10135,0.49069,0.13925,0.71873,0.74703,0.08087,0.4151,0.05405,0.8191,0.77819,0.33055
UW_EF_BL_3months_PVALUE,0.88482,0.7973,0.08869,0.45916,0.2033,0.21127,0.57712,0.31334,0.20978,0.88725,0.73028,0.74063,0.95167,0.56767
UW_EF_slope_PVALUE,0.87049,0.88595,0.7435,0.18001,0.48703,0.0953,0.58863,0.48049,0.23023,0.58681,0.48829,0.70976,0.96305,0.50543
WMH_percentOfICV_AV45_6MTHS_PVALUE,0.15783,0.20842,0.0034,0.83178,0.92769,0.28505,0.8139,0.41368,0.32188,0.57536,0.94067,0.55496,0.57002,0.90973
WMH_percentOfICV_slope_PVALUE,0.13933,0.04327,0.18029,0.31074,0.12906,0.43248,0.14756,0.27291,0.87421,0.16566,0.82311,0.21196,0.165,0.26197
CSF_TAU_closest_AV45_PVALUE,0.0168,0.08947,0.25786,0.15472,0.43673,0.0199,0.45241,0.78618,0.38418,0.01216,0.02689,0.05206,0.27805,0.09029
CSF_TAU_slope_PVALUE,0.46038,0.8673,0.69727,0.86822,0.14614,0.14914,0.23206,0.56646,0.74781,0.69107,0.4989,0.41255,0.34578,0.88255
CSF_ABETA_closest_AV45_PVALUE,0.0004,0.03182,0.95278,0.34002,0.1297,0.0,0.73784,0.0,0.35539,0.003,0.38211,0.04474,0.00014,0.07678
CSF_ABETA_slope_PVALUE,0.43862,0.18421,0.36443,0.47017,0.04117,0.94719,0.0,0.0,0.63775,0.16614,0.03312,0.10423,0.0,0.01412
FSX_HC/ICV_BL_3months_PVALUE,0.25161,0.19607,0.89223,0.92592,0.64018,0.51956,0.46043,0.18234,0.88321,0.10781,0.00889,0.12156,0.91209,0.00294
FSX_HC/ICV_slope_PVALUE,0.34745,0.2206,0.66632,0.63099,0.83487,0.49238,0.25875,0.08376,0.84669,0.75129,0.74662,0.3408,0.82337,0.27653
FAQTOTAL_AV45_6MTHS_PVALUE,0.15592,0.64098,0.7074,0.7132,0.47924,0.40896,0.41267,0.92155,0.63162,0.51523,0.55479,0.68803,0.56704,0.10151
FAQTOTAL_slope_PVALUE,0.24318,0.50257,0.05977,0.2283,0.46887,0.5857,0.24466,0.27194,0.7346,0.36322,0.56475,0.39882,0.29641,0.42633
NPITOTAL_AV45_6MTHS_PVALUE,0.24965,0.28423,0.59432,0.5059,0.28006,0.55954,0.28777,0.39198,0.27047,0.24461,0.16392,0.2459,0.27929,0.0319
NPITOTAL_slope_PVALUE,0.99695,0.84186,0.96428,0.86047,0.59194,0.29484,0.58459,0.96815,0.8787,0.92072,0.20969,0.64587,0.60819,0.2193
CORTICAL_SUMMARY_post_PVALUE,0.0082,0.00761,0.19905,0.80399,-1,4e-05,-1,0.0001,0.88939,-1,0.41986,-1,-1,0.85694
CORTICAL_SUMMARY_prior_PVALUE,0.55121,0.03733,0.5794,0.01526,0.12499,0.04233,0.84178,0.02716,0.09406,0.40768,0.7424,0.0479,0.35615,0.10216
CORTICAL_SUMMARY_change_PVALUE,0.00034,0.00089,0.79865,0.91463,-1,0.00563,-1,0.00038,0.97875,-1,0.03097,-1,-1,0.03481
CTX_BANKSSTS_PVALUE,0.04349,0.69023,0.00853,0.22613,0.19167,0.13749,0.14709,0.38937,0.93607,0.00489,0.63488,0.00263,0.01991,0.27837
CTX_PRECENTRAL_PVALUE,0.45097,0.0,0.00055,0.0,0.21434,0.00108,0.9992,0.0,0.00066,0.09831,0.05725,0.46836,0.01539,1e-05
CTX_MEDIALORBITOFRONTAL_PVALUE,0.03851,0.37877,0.05057,0.93465,0.31999,1e-05,0.12292,0.0,0.49341,0.85378,0.00014,0.00378,0.10148,0.21319
CTX_PARSORBITALIS_PVALUE,0.0303,0.72571,0.72666,0.07308,0.54335,0.0,0.81378,0.0309,0.13954,0.01894,0.03418,0.4282,0.40957,0.50246
CAUDATE_PVALUE,3e-05,0.40707,0.00332,0.72224,0.00085,0.00177,0.00011,0.0004,0.49449,0.0,0.0,0.10091,0.0595,0.11776
CTX_LINGUAL_PVALUE,0.00558,0.49203,0.0,0.00287,0.38023,0.14138,5e-05,0.73408,0.05758,0.01122,0.10524,0.00315,0.00016,0.21205
THALAMUS_PROPER_PVALUE,0.0,0.00348,0.00196,0.65783,0.01705,0.0,0.00086,0.16448,0.18064,0.0,0.0,0.42125,0.1155,0.13883
CEREBELLUM_CORTEX_PVALUE,0.07157,0.6851,0.00016,0.191,0.65349,0.00032,0.64335,0.95049,0.86511,0.10234,0.00465,0.47027,0.7593,0.04517
PALLIDUM_PVALUE,0.78291,0.57157,0.4809,0.45734,0.33835,0.0176,0.33054,0.96488,0.31682,0.81953,0.0095,0.14894,0.20132,0.52998
CTX_ISTHMUSCINGULATE_PVALUE,0.04141,0.19401,0.25845,0.02301,0.45067,5e-05,0.00714,0.40798,0.17164,0.94335,0.0,0.00282,0.00508,0.10135
AMYGDALA_PVALUE,0.00014,0.10212,0.60395,0.21601,0.56318,0.18743,0.4042,0.0,0.28932,0.10208,0.0,0.26449,0.01403,0.03323
CTX_PARAHIPPOCAMPAL_PVALUE,0.00335,0.05853,0.95994,0.21754,0.14097,0.00018,0.00023,0.00168,0.32956,0.24853,0.0,8e-05,1e-05,0.01249
CTX_INFERIORTEMPORAL_PVALUE,0.78432,0.91018,0.00172,0.74813,0.0054,0.09513,0.0,0.00048,0.22557,0.0,0.03744,2e-05,0.0,3e-05
CTX_LATERALOCCIPITAL_PVALUE,0.23346,0.52327,0.0,0.00036,0.08933,0.50693,0.0,0.00071,0.6083,0.0,0.0012,0.00606,1e-05,0.14271
CTX_POSTCENTRAL_PVALUE,0.60778,1e-05,0.00804,8e-05,0.21491,0.00014,0.28056,0.0,0.00114,0.31853,0.00625,0.64634,0.02523,5e-05
CTX_CUNEUS_PVALUE,0.02051,0.09583,0.0,1e-05,0.03697,0.00485,0.0,0.10674,0.61945,0.00078,0.34734,0.00103,4e-05,0.14272
CTX_PARSTRIANGULARIS_PVALUE,0.02465,0.02372,0.15932,0.00022,0.20413,0.01036,0.14838,0.34932,0.00088,0.93031,0.00159,0.49447,0.12832,0.0
CTX_INSULA_PVALUE,0.00014,0.22085,0.81603,0.84152,0.02474,0.40706,0.01307,2e-05,0.94135,0.00642,0.0,0.12233,0.7151,0.03368
CTX_CAUDALMIDDLEFRONTAL_PVALUE,0.05416,0.0,0.5787,0.0008,0.02576,0.09327,0.0385,0.3572,0.00901,0.13997,0.59462,0.92075,0.13268,0.00014
CTX_ENTORHINAL_PVALUE,0.07687,0.42484,0.34648,0.10594,0.15641,0.0039,0.2431,0.00569,0.03046,0.61932,0.0,0.20745,0.02399,0.00476
CTX_SUPERIORTEMPORAL_PVALUE,0.00054,0.17542,0.16954,0.40094,0.01413,0.97167,0.0444,0.07538,0.87013,0.13537,0.07178,0.78198,0.7686,0.82012
CTX_INFERIORPARIETAL_PVALUE,0.10801,0.06874,0.01869,0.00352,0.75531,0.70642,0.0,0.10757,0.08397,4e-05,0.05632,0.00166,0.00038,0.79174
PUTAMEN_PVALUE,0.0,0.10064,0.00014,0.4258,0.02201,0.10618,0.01557,0.00052,0.06049,0.0,0.0,0.92747,0.71297,0.60229
VENTRALDC_PVALUE,0.12348,0.99626,0.13972,0.6475,0.90356,0.00411,0.54312,0.00066,0.90134,0.04177,0.0,0.40027,0.13662,0.21113
CTX_ROSTRALMIDDLEFRONTAL_PVALUE,0.01,0.00826,0.15063,0.01292,0.13828,0.0,0.00184,0.00074,0.01458,0.82444,0.0749,0.5798,0.44097,0.00491
CTX_PERICALCARINE_PVALUE,0.00625,0.53581,0.0,0.00268,0.11107,0.98664,0.0,0.68263,0.20132,1e-05,0.67975,0.00064,0.0003,0.38159
CEREBELLUM_WHITE_MATTER_PVALUE,0.88022,0.79798,0.63673,0.69874,0.80154,0.64794,0.45662,0.0072,0.63282,0.53195,0.0001,0.12364,0.00915,0.0023
CTX_SUPRAMARGINAL_PVALUE,0.00854,1e-05,0.31502,0.00431,0.04049,0.68198,0.32315,0.02263,0.04903,0.2927,0.01041,0.2442,0.70306,0.00268
CTX_ROSTRALANTERIORCINGULATE_PVALUE,0.06375,0.87287,0.0034,0.57421,0.02639,0.0002,0.00105,0.0,0.56396,0.05437,0.00039,0.17014,0.97861,0.00855
CTX_PARACENTRAL_PVALUE,0.08195,0.12734,0.11658,0.0001,0.01482,1e-05,0.90358,0.0,0.00103,0.00643,0.68268,0.41198,3e-05,0.0
CTX_TRANSVERSETEMPORAL_PVALUE,0.0,0.05057,0.02305,0.1219,0.00093,0.08091,0.02737,0.06679,0.70685,1e-05,0.0,0.45142,0.13113,0.04914
CTX_MIDDLETEMPORAL_PVALUE,0.73899,0.90006,0.05992,0.30223,0.93239,0.81644,4e-05,0.14568,0.83396,0.00922,0.27944,0.01853,0.00012,0.01742
CTX_TEMPORALPOLE_PVALUE,0.00057,0.00743,0.8744,0.15304,0.2548,0.82806,0.16417,0.00109,0.29891,0.06938,3e-05,0.35146,0.5427,0.00373
CTX_FUSIFORM_PVALUE,0.00078,0.18922,0.0,0.95054,0.00596,0.80875,0.0,0.00112,0.05482,0.0,0.00206,0.0,0.0,0.00085
CTX_SUPERIORPARIETAL_PVALUE,0.63553,0.00454,0.0,2e-05,0.34618,0.02018,0.0,0.03767,0.10337,0.02523,0.73633,0.07287,0.10732,0.93018
CTX_LATERALORBITOFRONTAL_PVALUE,0.61908,0.7688,0.87702,0.51404,0.04028,0.0,0.47765,0.0,0.56487,0.00064,0.03121,9e-05,0.00049,0.03662
CTX_PARSOPERCULARIS_PVALUE,0.35599,0.009,0.38573,0.00191,0.21266,0.00134,0.0989,0.06081,0.00628,0.98313,0.31463,0.0624,0.59928,0.0
HIPPOCAMPUS_PVALUE,1e-05,0.02083,0.44013,0.1466,0.88345,0.00589,0.74501,0.06691,0.09083,0.2598,1e-05,0.22055,0.23215,0.40154
CEREBRAL_WHITE_MATTER_PVALUE,0.08926,0.77392,0.00573,0.12985,0.69864,4e-05,0.94805,0.41148,0.71686,0.03456,8e-05,0.63922,0.61963,0.04336
BRAIN_STEM_PVALUE,0.04403,0.17232,0.4539,0.8121,0.81501,0.003,0.2464,7e-05,0.9551,0.00705,0.0,0.80729,0.14554,0.00012
ACCUMBENS_AREA_PVALUE,0.0,0.00159,0.0,0.65001,0.00581,0.00794,0.00116,0.0,0.21892,0.01446,0.00025,0.3178,0.60746,0.37385
CTX_POSTERIORCINGULATE_PVALUE,0.94549,0.02581,0.48333,0.08094,0.00097,0.00145,0.31782,0.25371,0.13076,0.01548,0.00011,0.07924,0.78863,0.00023
CTX_FRONTALPOLE_PVALUE,0.0,0.09089,0.11921,0.9274,0.9071,3e-05,0.93227,0.11316,0.58533,0.02657,0.06573,0.47596,0.40004,0.30444
CTX_PRECUNEUS_PVALUE,0.09583,0.96293,0.62654,0.30643,0.09885,0.88477,0.00159,0.14931,0.52057,0.01363,0.22219,6e-05,0.00021,0.0522
CTX_SUPERIORFRONTAL_PVALUE,0.37058,0.00046,0.26524,0.00552,0.02244,0.00143,0.00152,0.0001,0.00956,0.09058,0.10315,0.63534,0.53698,0.00855
CTX_CAUDALANTERIORCINGULATE_PVALUE,0.63337,0.00065,0.00834,0.35697,0.00121,0.36731,0.0,0.00028,0.07862,3e-05,2e-05,0.65595,0.0243,2e-05
CTX_BANKSSTS_change_PVALUE,0.02933,0.03774,0.95979,0.42094,-1,0.84087,-1,0.22862,0.43281,-1,0.31555,-1,-1,0.40602
CTX_PRECENTRAL_change_PVALUE,0.00014,0.06923,0.80291,0.98001,-1,0.31406,-1,0.09771,0.93358,-1,0.09233,-1,-1,0.0451
CTX_MEDIALORBITOFRONTAL_change_PVALUE,0.02309,0.00096,0.39372,0.53691,-1,0.00084,-1,0.0003,0.24529,-1,0.02962,-1,-1,0.03497
CTX_PARSORBITALIS_change_PVALUE,0.01357,0.00114,0.71381,0.20678,-1,0.72649,-1,0.01015,0.0874,-1,0.00182,-1,-1,0.10976
CAUDATE_change_PVALUE,0.11462,0.22973,0.93441,0.32279,-1,0.61577,-1,0.0492,0.26624,-1,0.03284,-1,-1,0.00319
