"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",-0.0109839326712566,0.00336172037333104,847.665009185814,-3.26735464329322,0.00112923180270252
"group1",-0.00192969133730929,0.00239487248318271,843.625424190772,-0.805759534530538,0.42060856920059
"group2",-0.00189789211532658,0.00119387554787593,846.903822349014,-1.58969008009519,0.112277887681136
"group3",0.000694081949367924,0.00126038824378509,845.990021402604,0.550689006177588,0.581992266286742
"group4",-0.00204111285541103,0.0014822684307192,844.456499639689,-1.37701971728607,0.168871066042879
"group5",-0.00173452653795201,0.00141341741046104,846.192895162647,-1.22718633937461,0.220093866476955
"group6",-0.00159602752168913,0.00102962085569039,845.723115104565,-1.55011188134777,0.12148877431598
"group9",-0.00122088957929197,0.00113313310193058,845.029227461801,-1.07744586863791,0.281588602547043
"group19",-0.00248365069027235,0.00119977011600575,846.675927097621,-2.07010547865691,0.0387451687960403
"group22",-0.00255755079320271,0.00173399907819006,845.873524165002,-1.47494357140736,0.140599809110591
"group25",-0.00111879133238077,0.00184926321435352,852.318719001026,-0.604993017595869,0.545344670079472
"group29",-0.00332652211817154,0.0013598188277485,846.142524090955,-2.44629802903919,0.0146357823178151
"group34",-0.00194661436612272,0.00143078897542203,845.37790175939,-1.36051814737288,0.1740286420914
"group56",-0.00228875950979674,0.00267933455087773,842.934020103342,-0.854226848620661,0.393222006391134
"WMH_postAV45.",0.000208536698360691,0.000414126045584224,691.754621952715,0.503558519403193,0.614731960328363
"factor(diag_prior)EMCI",0.000861236845690876,0.000693112618999779,847.467013625901,1.24256408278025,0.214372214257382
"factor(diag_prior)LMCI",0.000528730887247113,0.000713083962692325,846.886630474052,0.741470731231751,0.458613629701394
"factor(diag_prior)N",-0.000163235002294815,0.000765369466156558,847.511873895358,-0.213276083659999,0.831162919084116
"factor(diag_prior)SMC",0.000573691547730974,0.00089211686136229,853.972609978565,0.643067710720016,0.520352792863795
"factor(APOE4_BIN)1",-0.000393007267373672,0.000467384981678456,845.790453164672,-0.840864132951637,0.400661706549331
"CORTICAL_SUMMARY_prior",0.000758021907620529,0.00098597379100548,846.55463127158,0.768805331881601,0.442223308676106
"Age.AV45",0.00025005276528968,2.96144678383776e-05,841.933904369093,8.44360150769399,0
"factor(Gender)1",-5.81487178455975e-05,0.000425891765458076,840.331159653311,-0.136534027097365,0.891431828979306
"Edu..Yrs.",-0.000129102562806886,7.77515883684764e-05,844.343951713192,-1.66044920130826,0.0971953998210302
"group1:WMH_postAV45.",0.00010331305103906,0.000368997344254136,480.741213516149,0.279983183206616,0.77961083687013
"group2:WMH_postAV45.",-0.000255189171480555,0.000208696415201813,503.223899355331,-1.22277697599062,0.221986293619693
"group3:WMH_postAV45.",-0.000119940321437682,0.000230708909949328,588.846842179615,-0.519877283733973,0.603344484738833
"group4:WMH_postAV45.",-0.000409457419362546,0.000242128287218493,477.251003725626,-1.69107634661892,0.091475090850325
"group5:WMH_postAV45.",-0.000662828989932124,0.000254360834345844,490.97016939775,-2.60586104632328,0.00944267040440727
"group6:WMH_postAV45.",-0.000147382104438776,0.000178265888253823,478.301663396996,-0.826754382918884,0.408788532386003
"group9:WMH_postAV45.",-9.21096652912826e-05,0.000190001858083115,483.758444918699,-0.484782971180154,0.628049735863235
"group19:WMH_postAV45.",-0.00027132722854773,0.00021201895374319,522.23315875704,-1.27973100403267,0.201207976618784
"group22:WMH_postAV45.",-0.000342104216257033,0.00030289451880735,569.715064617807,-1.12945000657018,0.259183369630203
"group25:WMH_postAV45.",-0.000115703973798228,0.000399787336691577,741.789630085287,-0.289413803738086,0.772345602528226
"group29:WMH_postAV45.",-0.000134675954616664,0.000234530773206504,538.846173216634,-0.574235750709277,0.566047907439897
"group34:WMH_postAV45.",-0.000173032919878448,0.000246149655747703,461.889502600169,-0.702958203832722,0.482435943868014
"group56:WMH_postAV45.",-7.12013863620098e-05,0.000378474639537321,308.012183263222,-0.188127232115347,0.850900794261803
"WMH_postAV45.:factor(diag_prior)EMCI",-0.000113075200875279,0.000154004802553832,974.959379364755,-0.734231653819713,0.462984103935907
"WMH_postAV45.:factor(diag_prior)LMCI",2.39154609294817e-05,0.000155638587840927,1008.37189803169,0.153660228232891,0.877908390497068
"WMH_postAV45.:factor(diag_prior)N",1.5907850001939e-06,0.000163965254602916,947.219085100202,0.00970196401698885,0.992261117065927
"WMH_postAV45.:factor(diag_prior)SMC",0.000232592192514921,0.000223894749306367,881.33424772889,1.03884612406275,0.299161221221725
"WMH_postAV45.:factor(APOE4_BIN)1",8.40436937660046e-06,7.90882778285212e-05,493.682616267264,0.106265676878472,0.915414728938527
"WMH_postAV45.:CORTICAL_SUMMARY_prior",0.000188792179663975,0.000188921105071625,636.601093886753,0.999317570116897,0.318020565918735
