Name,INC_LOW_N_rank_effect_pvalue,INC_LOW_N_rank_effect_rank_biserial,INC_LOW_N_ranks_post_mean,INC_LOW_N_ranks_post_std,INC_LOW_N_ranks_prior_mean,INC_LOW_N_ranks_prior_std,INC_LOW_N_uptake_effect_pvalue,INC_LOW_N_uptake_effect_rank_biserial,INC_LOW_N_uptakes_post_mean,INC_LOW_N_uptakes_post_std,INC_LOW_N_uptakes_prior_mean,INC_LOW_N_uptakes_prior_std,INC_VS_STABLE_uptake_effect_pvalue,INC_VS_STABLE_uptake_effect_rank_biserial,LOW_N_rank_effect_pvalue,LOW_N_rank_effect_rank_biserial,LOW_N_ranks_post_mean,LOW_N_ranks_post_std,LOW_N_ranks_prior_mean,LOW_N_ranks_prior_std,LOW_N_uptake_effect_pvalue,LOW_N_uptake_effect_rank_biserial,LOW_N_uptakes_post_mean,LOW_N_uptakes_post_std,LOW_N_uptakes_prior_mean,LOW_N_uptakes_prior_std,STABLE_LOW_N_rank_effect_pvalue,STABLE_LOW_N_rank_effect_rank_biserial,STABLE_LOW_N_ranks_post_mean,STABLE_LOW_N_ranks_post_std,STABLE_LOW_N_ranks_prior_mean,STABLE_LOW_N_ranks_prior_std,STABLE_LOW_N_uptake_effect_pvalue,STABLE_LOW_N_uptake_effect_rank_biserial,STABLE_LOW_N_uptakes_post_mean,STABLE_LOW_N_uptakes_post_std,STABLE_LOW_N_uptakes_prior_mean,STABLE_LOW_N_uptakes_prior_std,regions
CTX_LH_SUPERIORPARIETAL,0.38197547795949838,0.029359254116246736,23.380281690140844,10.253637207205484,24.028169014084508,9.7170850422291331,0.076643992680516151,0.13905971037492559,1.0165418518144054,0.13906521707176595,0.98891264945433621,0.1180083337288506,0.12787334471148548,0.11521588547679518,0.37678790321737365,0.022382920110192828,24.401515151515152,9.4619331810416885,25.053030303030305,8.810560462635074,0.13007081154936617,0.080234159779614345,0.99257920583493864,0.12286883363563071,0.97777555649545711,0.10423932192895094,0.42976037714970639,0.018812147272238677,25.590163934426229,8.2905774071301757,26.245901639344261,7.4452223380135756,0.45109677397748171,0.013168503090567052,0.9646882572358868,0.093341561901944634,0.96481271059250051,0.083616033726949326,['ctx-lh-superiorparietal']
CTX_LH_LATERALORBITOFRONTAL,0.15590046625962534,0.098393175957151358,9.28169014084507,5.8818965481023939,8.23943661971831,5.5878761838450695,0.36897732222406687,0.032731600872842659,1.1123929414308193,0.10805549912420827,1.0983750301238122,0.085263988127142587,0.014734550794108663,0.22050334795659199,0.26365989758192721,0.044995408631772316,9.4469696969696972,5.6706506413330917,9.1666666666666661,6.1461575415256435,0.31977896869671213,0.033402203856749302,1.0927064233809691,0.099627898777258098,1.0838781505404467,0.083618784244925276,0.42272205095313897,0.020693361999462478,9.6393442622950811,5.4080473943178768,10.245901639344263,6.5753033656996331,0.32798672406603963,0.047030368180596582,1.0697926072901602,0.083140720286365127,1.0670047333204635,0.078354207020516473,['ctx-lh-lateralorbitofrontal']
CTX_LH_ISTHMUSCINGULATE,0.092329092273967128,0.12874429676651455,6.47887323943662,5.4820042467510488,5.154929577464789,4.4235219137923609,0.30217161702773232,0.050585201348938735,1.1466875036554771,0.11143170814036929,1.1320608476035248,0.088416209176865004,0.1158800787610661,0.12121911798660823,0.2877845103809803,0.039772727272727293,5.9393939393939394,5.2925871197902215,5.5984848484848486,5.0390292602974691,0.29652779699514964,0.038108356290174505,1.1310501993883919,0.10176122164182878,1.1231620818309258,0.0847131902469027,0.30712836248068376,0.052942757323300227,5.3114754098360653,4.9902888763144215,6.1147540983606561,5.6280863610176937,0.38519464756827226,0.030905670518677764,1.1128494026185047,0.085672669269650753,1.1128045019972432,0.078934627535753407,['ctx-lh-isthmuscingulate']
CTX_LH_ROSTRALMIDDLEFRONTAL,0.062555391899601312,0.14917675064471336,22.08450704225352,8.4549285216545993,23.845070422535212,8.5310499780176556,0.019485192793531461,0.20095219202539183,1.0225861912357788,0.11406420594236093,0.98600234912226137,0.084237635323705665,0.22160132681137812,0.077811129069498941,0.25278854567415637,0.047405876951331472,23.90909090909091,7.812630164204923,24.469696969696969,7.6390537589687799,0.2140781982934476,0.056473829201101888,0.99581677963854764,0.10827367821642897,0.97972960357407579,0.084707821293125762,0.21331470223070526,0.083579682880945971,26.032786885245901,6.3632325353427417,25.196721311475411,6.3705770182365375,0.19909047071251962,0.088954582101585578,0.96465893991062357,0.091759412151134659,0.97242853908356464,0.084668587850567689,['ctx-lh-rostralmiddlefrontal']
CTX_LH_MIDDLETEMPORAL,0.24543106636940581,0.0670501884546717,27.338028169014084,6.3798619393685696,27.943661971830984,6.4434426192172625,0.050484345523819987,0.15969053759174767,0.97557568520392968,0.084031836436688434,0.95449033926000737,0.075173857681484421,0.068985989709014428,0.15031170630339419,0.27989594744231816,0.04143709825528008,28.59090909090909,6.1001174174672288,29.0,5.9556441271869973,0.14605327650672462,0.075068870523415931,0.95399684920153938,0.078726717636296725,0.94365911718801321,0.070474002327882132,0.45383174275644067,0.012362268207471105,30.049180327868854,5.4031752337700585,30.229508196721312,5.0615666680563161,0.39896670849902954,0.02714324106423005,0.92888049910039694,0.063404102501735213,0.93105228494028169,0.062244393176082401,['ctx-lh-middletemporal']
CTX_LH_CAUDALANTERIORCINGULATE,0.25655490279301352,0.063479468359452507,6.76056338028169,6.5788067515433202,6.154929577464789,6.4886637599283006,0.33566476979725363,0.041460027772267427,1.1419081378785982,0.11842898946207517,1.1280113631554087,0.10513345311184001,0.30460637955384373,0.051951050565689272,0.37439409297842474,0.022612488521579377,5.8636363636363633,6.387455422690592,5.6818181818181817,6.294921211409342,0.41983352597278506,0.014462809917355379,1.1410173912843864,0.12074461807464283,1.1344660636565076,0.1133492392348749,0.41890451147908925,0.021230851921526517,4.8196721311475406,5.9904519567892685,5.1311475409836067,6.0149415320491162,0.42085854655283872,0.021230851921526517,1.1399806206583365,0.12337704260264884,1.1419789117807384,0.12178827730923517,['ctx-lh-caudalanteriorcingulate']
CTX_RH_MEDIALORBITOFRONTAL,0.23988355393375826,0.068835548502281241,23.6056338028169,9.2271474438423642,22.732394366197184,8.9991513629300606,0.31655129493159029,0.046617734576472891,1.0090699883443341,0.10889848110148637,0.99348032161141253,0.085563384413108748,0.26289926044472878,0.064419302701454684,0.33800693541190774,0.029786501377410457,23.598484848484848,8.3501586343893734,23.242424242424242,8.1687887275020046,0.3599121143663559,0.025596877869605184,0.99639705478106688,0.098195621174553729,0.98984417930387714,0.078506250682312276,0.42579330438491725,0.019887127116366532,23.590163934426229,7.1960304384769076,23.83606557377049,7.0342961428424591,0.47550224255577961,0.00671862402579948,0.98164659112545971,0.081596645189061082,0.98561194809346686,0.069153856921581505,['ctx-rh-medialorbitofrontal']
CTX_RH_LATERALORBITOFRONTAL,0.18427627171240712,0.087482642332870508,9.3802816901408459,6.7226047039192842,8.126760563380282,5.9645185099340736,0.3628379478754572,0.034318587581829041,1.1102256989759718,0.10574779294342335,1.096993285380869,0.085321101846991793,0.24391383955832791,0.070422535211267623,0.25626236147413983,0.046602387511478383,8.3409090909090917,5.9997847757542013,7.9772727272727275,6.2151646277361188,0.36535367203254898,0.024563820018365434,1.099764949190394,0.098176727414318016,1.092456792529511,0.083523140425746281,0.49487945399965783,0.001612469766191893,7.1311475409836067,4.7511013730418545,7.8032786885245899,6.4903956082692602,0.39699111179612878,0.027680730986293978,1.0875893223907867,0.086982924865322275,1.0871766123254714,0.08106133039543667,['ctx-rh-lateralorbitofrontal']
CTX_LH_INFERIORPARIETAL,0.43192350667442225,0.016861733782979615,18.070422535211268,9.3180484320498884,18.281690140845072,9.0151407831828703,0.05532313792291195,0.15532632414203529,1.0528496639163569,0.12094871967960617,1.0232724142021556,0.095002965245286078,0.030021578310625741,0.19048718540752718,0.31822372892759121,0.033689164370982572,19.984848484848484,8.7334127180796788,19.515151515151516,8.4642607370949996,0.25873158421993925,0.046143250688705284,1.0215504521027849,0.11093679873149268,1.0088530516911831,0.091622378984749592,0.16252129674686361,0.1034668099973125,22.21311475409836,7.3998554573795685,20.950819672131146,7.5235722015808353,0.30970603561217369,0.052405267401236189,0.98512022195911997,0.0844829054790006,0.99206985926037794,0.084478707606095133,['ctx-lh-inferiorparietal']
CTX_RH_CAUDALANTERIORCINGULATE,0.33092733804908825,0.042650267804007158,8.6619718309859159,6.8359935180987561,8.6760563380281699,7.6430482966177609,0.19803859544205632,0.082721682205911473,1.1168933422570821,0.10376119350710149,1.0990777140020214,0.092234308087422084,0.37294527897746033,0.033017778803971387,0.38840516890881971,0.020202020202020221,8.3484848484848477,7.1424730973760155,8.4393939393939394,7.6735057530297963,0.30100351284364413,0.037190082644628086,1.1097857949229388,0.10871489407348159,1.100327418597953,0.098235869731663067,0.43777298860590225,0.016662187583982746,7.9836065573770494,7.4668487071652052,8.1639344262295079,7.6996494020009019,0.41087300692554696,0.023918301531846264,1.1015130758946736,0.11365202376341049,1.1017819927997736,0.10477054700137754,['ctx-rh-caudalanteriorcingulate']
