GROUP1,2.0,2.0,7.0,7.0,8.0,9.0,10.0,13.0,13.0,14.0
GROUP2,10.0,26.0,8.0,10.0,10.0,16.0,26.0,14.0,22.0,22.0
,,,,,,,,,,
APOE4_BIN_PVALUE,0.573471067469,-1,0.622086475449,0.920167313802,0.68571246129,0.00962440825739,-1,0.0132792711755,0.0132792711755,1.0
Age@AV45_PVALUE,0.87096,0.00389,0.74693,0.43029,0.61874,0.34856,0.00097,0.39728,0.02304,0.15662
Gender_PVALUE,0.416975589097,0.860716350427,-1,-1,0.0137906920531,0.0135427022685,0.923846295745,0.771084063404,0.771084063404,1.0
Handedness_PVALUE,0.702917563245,1.0,1.0,0.884899206497,0.364584545724,2.8346305534e-11,0.651667452228,0.896471479235,0.896471479235,1.0
UW_MEM_BL_3months_PVALUE,0.76918,0.76623,0.36068,0.45284,0.77336,0.16638,0.55371,0.59793,0.71594,0.79844
UW_MEM_slope_PVALUE,0.47972,0.48685,0.92023,0.42591,0.12012,0.17911,0.24859,0.16954,0.44547,0.10569
UW_EF_BL_3months_PVALUE,0.36807,0.55983,0.16999,0.99493,0.04,0.95788,0.09636,0.73683,0.451,0.72774
UW_EF_slope_PVALUE,0.46551,0.51098,0.72085,0.63927,0.18515,0.12235,0.87969,0.18433,0.80387,0.37233
WMH_percentOfICV_AV45_6MTHS_PVALUE,0.51188,0.3565,0.00092,0.36379,0.20021,0.88351,0.99198,0.54319,0.3182,0.33076
WMH_percentOfICV_slope_PVALUE,0.42738,0.44297,0.00475,0.01177,0.21147,0.81786,0.30401,0.73112,0.88075,0.70316
CSF_TAU_closest_AV45_PVALUE,0.16402,0.06768,0.07268,0.07624,0.3912,0.87952,0.89896,0.47733,0.33926,0.07242
CSF_TAU_slope_PVALUE,0.56905,-1,0.42729,0.7011,0.21297,0.33051,-1,0.0,0.0,0.0
CSF_ABETA_closest_AV45_PVALUE,0.06035,0.17523,0.17746,0.56071,0.20095,0.3997,4e-05,0.0699,0.0,0.00902
CSF_ABETA_slope_PVALUE,0.71689,-1,0.35002,0.80881,0.73609,0.36095,-1,0.0,0.0,0.81633
FSX_HC/ICV_BL_3months_PVALUE,0.83828,0.00056,0.37103,0.22737,0.84931,0.56247,0.00012,0.00188,0.70561,4e-05
FSX_HC/ICV_slope_PVALUE,0.62794,0.64341,0.14493,0.16424,0.24619,0.57523,0.82601,0.56076,0.71876,0.74806
FAQTOTAL_AV45_6MTHS_PVALUE,0.73084,0.79726,0.34641,0.41554,0.45367,0.98281,0.57877,0.16377,0.16666,1.0
FAQTOTAL_slope_PVALUE,0.76232,0.47169,0.78521,0.40044,0.16753,0.11456,0.56874,0.158,0.19495,1.0
NPITOTAL_AV45_6MTHS_PVALUE,0.7465,0.90518,0.84524,0.47096,0.30971,0.88557,0.89422,0.74595,0.3991,0.54154
NPITOTAL_slope_PVALUE,0.17672,0.51933,0.67391,0.32414,0.23087,0.61165,0.68389,0.22852,0.41471,0.97339
MMSEslope_postAV45_PVALUE,0.94001,0.33203,0.13826,0.17827,0.17172,0.24337,0.20697,0.27795,0.04447,0.59387
MMSE_AV45_3MTHS_PVALUE,0.36747,0.26942,0.59038,0.12978,0.24484,0.37374,0.62441,0.80422,0.77121,0.62307
FDG_PONS_AV45_6MTHS_PVALUE,0.97284,0.00125,0.33935,0.03464,0.26945,0.00106,5e-05,0.94834,0.03418,0.0052
FDG_postAV45_slope_PVALUE,0.02384,0.07113,0.47305,0.22265,0.87496,0.19186,0.77908,0.16648,0.13239,0.0
CORTICAL_SUMMARY_post_PVALUE,0.01263,0.0239,0.33543,0.01317,0.06142,0.74849,0.96338,0.12815,0.01052,0.00162
CORTICAL_SUMMARY_prior_PVALUE,0.30385,0.92567,0.96798,0.69676,0.53108,0.28618,0.23538,0.50358,0.29676,0.74852
CORTICAL_SUMMARY_change_PVALUE,0.03324,0.06492,0.2997,5e-05,0.14086,0.18507,0.73615,0.28665,0.0,0.0
CTX_BANKSSTS_PVALUE,0.26539,0.58519,0.00246,0.05612,0.85392,0.28683,0.09046,0.15004,0.80825,0.22572
CTX_PRECENTRAL_PVALUE,0.00011,0.02118,0.6312,0.52267,0.48744,0.89694,0.02318,0.94909,0.0,0.0
CTX_MEDIALORBITOFRONTAL_PVALUE,0.0691,0.34612,0.49685,0.23123,0.00292,0.0,0.26543,0.01551,0.28787,0.0
CTX_PARSORBITALIS_PVALUE,0.5083,0.02062,0.45659,0.14962,0.22105,1e-05,0.29385,0.15757,0.12883,0.93036
CAUDATE_PVALUE,0.84192,0.00045,0.0213,0.63039,0.00013,0.0,6e-05,0.00114,0.23252,0.06742
CTX_LINGUAL_PVALUE,0.0,0.63475,0.00126,0.0,0.0,0.89671,0.0,1e-05,0.00065,0.39068
THALAMUS_PROPER_PVALUE,0.21671,0.04213,0.00109,0.6083,0.00556,0.0,0.00209,0.0,0.0,0.60489
CEREBELLUM_CORTEX_PVALUE,0.0637,0.1818,0.81003,0.32956,0.22032,0.718,0.76728,0.28184,0.27742,0.87768
PALLIDUM_PVALUE,0.82458,0.99951,0.1279,0.22375,0.23308,0.00365,0.86532,0.77165,0.11932,0.08639
CTX_ISTHMUSCINGULATE_PVALUE,0.56561,0.12929,0.06989,0.77277,0.1111,0.0,0.36733,0.01358,0.10842,0.59417
AMYGDALA_PVALUE,0.53589,0.0264,0.1673,0.75366,0.089,0.0,0.14962,0.80787,0.00029,0.0002
CTX_PARAHIPPOCAMPAL_PVALUE,0.67891,0.57596,0.00951,0.17502,0.16694,0.00022,0.94469,1e-05,0.0,0.00208
CTX_INFERIORTEMPORAL_PVALUE,0.24147,0.06636,0.08238,0.50679,0.1249,0.00011,0.00073,0.00076,0.0,0.02214
CTX_LATERALOCCIPITAL_PVALUE,0.0,0.07914,0.0263,0.0,8e-05,0.0,0.0,5e-05,0.56813,0.00221
CTX_POSTCENTRAL_PVALUE,0.00016,0.05426,0.05897,0.19932,0.55884,0.14088,0.00808,0.63743,0.0,0.0
CTX_CUNEUS_PVALUE,0.0,0.29226,0.00018,0.0,0.0,0.90137,0.0,0.0,5e-05,0.47671
CTX_PARSTRIANGULARIS_PVALUE,0.71681,0.95567,0.38544,0.2186,0.21493,0.85509,0.73298,0.02215,1e-05,0.0946
